CODE;price;old price;ostatok
304887;21950;;777777
304888;65550;;0
304889;14500;;0
304890;49650;;777777
304891;54700;;0
304892;14050;;0
304893;31100;;0
304894;38400;;0
304895;22400;;0
304896;35800;;0
304897;51200;;777777
304898;25100;;777777
304899;43750;;777777
304900;46000;;2
304901;14850;;0
304902;45600;53800.00;2
304903;37550;;777777
304904;15350;;0
304905;33600;48150.00;1
304906;10100;14550.00;4
304907;31600;45150.00;1
304908;26650;31450.00;2
304909;51000;;0
304910;35300;50500.00;1
304911;67750;;0
304912;43400;;0
304913;15000;;0
304914;26450;;777777
304915;42150;;0
304916;7950;11450.00;10
304917;15750;22600.00;2
304918;24250;;0
304919;24500;;0
304920;15200;;0
304921;26800;;0
304922;22000;;0
304923;29850;;0
304924;29650;;0
304925;29750;;0
304926;49700;;0
304927;28800;41300.00;1
304928;26300;;777777
304929;32800;46850.00;1
304930;8800;12650.00;8
304931;26500;;0
304932;30100;;0
304933;35050;41300.00;2
304934;8900;10500.00;3
304935;30900;;0
304936;100900;;777777
304937;64200;;777777
304938;85550;;777777
304939;21100;;777777
304940;31450;;777777
304941;46150;;0
304942;28950;41400.00;1
304943;49950;;0
304944;44850;;0
305310;41900;;11
305322;18000;;0
305351;4590;;0
305352;5280;;3
305420;1999;3299.00;175
305421;1999;3299.00;180
305422;6900;9957.00;25
305423;5441;;80
305424;2264;;154
305425;2264;;167
305426;7281;;49
305574;5900;;2
305575;5900;;2
305601;4403;;0
305602;1993;;0
305604;8002;;0
305714;18550;30290.00;0
305715;3390;;35
305719;3390;;0
305720;4390;;70
305852;32560;;20
305853;43830;;20
305927;5950;;1
305928;5500;;11
305929;12350;;0
305930;11550;;1
306029;3150;;25
306030;9310;;33
306031;3190;;26
306032;8650;;41
306033;4030;;0
306034;10590;;39
306035;3060;;0
306036;4010;;0
306037;3410;;30
306038;3410;;0
306039;4440;;0
306040;4440;;42
306041;22610;;0
306042;21100;;38
306043;20960;;30
306044;31160;;21
306045;41090;;0
306138;3930;;0
306139;6590;;0
306140;4990;;50
306144;7990;;50
306147;25490;;50
306226;13400;;10
306227;13400;;10
306228;19800;;10
306229;19800;;10
306230;30800;;10
306231;30800;;10
306302;4601;;12
306345;14000;;26
306411;5900;;24
306412;5900;;39
306601;9460;;0
306602;69600;;0
306603;9390;;0
306604;3780;9390.00;0
306647;3450;;0
306648;3990;;10
306649;3450;;65
306650;3450;;44
306722;25128;27920.00;10
306723;25128;27920.00;13
306724;41265;45850.00;14
306725;41265;45850.00;5
306726;6930;;20
306727;7990;;20
306728;8240;;14
306729;10110;;20
306788;5744;;66
306789;10323;15905.00;1
306790;5650;;166
306791;8784;;83
306792;5650;;70
306793;8784;;99
306794;25287;;69
306817;8280;;20
306818;9560;;20
306819;8280;;0
306820;39510;;0
306821;56230;;0
306822;39510;;1
306823;55710;;0
306824;112900;;16
306825;55550;;7
306826;22300;;20
306827;19660;;19
306828;13910;;0
306829;13380;;14
306830;67580;;8
306831;14970;;11
306849;5299;;132
306850;6299;;181
306877;22950;;777777
306880;10275;;777777
306881;15675;;777777
306939;18035;;0
306940;15988;;0
306941;12804;;0
306942;5884;;0
306943;6576;;0
306944;11927;;0
306945;11353;;0
306946;4820;;1
306948;6576;;0
306949;9798;;0
306950;3832;;0
306951;5105;;84
306952;5376;;100
306953;7955;;100
306954;8561;;100
306955;4461;;18
306956;4994;;96
306957;8137;;100
306958;9248;;100
306959;5640;;11
306960;5150;;100
306961;9164;;100
306962;9273;;100
306963;8217;;0
306964;5841;;76
306965;7581;;37
306966;8153;;100
306967;10705;;0
306968;4826;;100
306969;3730;;1
306970;6026;;59
306971;6329;;27
306972;6329;;37
306973;9428;;0
306974;15296;;0
306975;4337;;0
306976;11732;;0
306977;9402;;14
306978;9340;;0
306979;6854;;3
306980;12708;;61
306981;11142;;98
306982;10121;;0
306983;10121;;0
306984;11642;;8
306985;14192;;0
306986;2403;;0
306987;5607;;13
306988;16090;;0
306989;8922;;1
307199;2990;;245
307200;2990;;108
307201;7490;;19
307202;7490;;127
307203;5990;;53
307269;7099;;777777
307270;18028;;777777
307271;14266;;777777
307272;25945;;777777
307273;25552;;777777
307274;7065;;777777
307275;9883;;777777
307276;9559;;777777
307277;13208;;0
307278;8000;;777777
307279;9181;;777777
307280;16433;;0
307281;28582;;777777
307918;4590;;0
307919;4590;;0
307920;990;3490.00;41
307921;3490;;0
307922;990;3900.00;100
307923;3900;;0
307924;1990;3790.00;81
307978;5900;;0
307979;7800;;0
307980;7800;;0
307981;4600;;0
307982;5600;;0
307983;5600;;0
307984;15300;;17
307985;22700;;18
307986;11200;;0
307987;11200;;0
307988;11200;;0
307989;2000;;0
307990;4500;;0
310221;8490;;10
310222;8490;;10
310223;8490;;2
310224;8490;;10
310225;8490;;10
310226;8490;;10
310227;8490;;10
310228;8490;;10
310229;4320;;0
310260;72274;78971.00;33
310261;28762;33887.00;15
310262;138492;151325.00;22
310263;101850;120000.00;2
310282;7300;;0
310283;3500;13900.00;7
310284;3100;7300.00;4
310285;4500;13900.00;0
310337;23900;;0
310338;36900;;0
310339;57900;;11
310341;99000;;11
310342;37900;;0
310343;52900;;11
310345;13950;27900.00;0
311200;17800;;777777
311201;17800;;777777
311202;17800;;777777
311203;17800;;777777
311204;17800;;777777
311205;17800;;777777
311206;22400;;777777
311207;22400;;777777
311208;22400;;777777
311209;22400;;777777
311210;22400;;777777
311211;22400;;777777
311212;32900;;777777
311213;32900;;777777
311214;32900;;777777
311215;32900;;777777
311216;32900;;777777
311217;32900;;777777
311218;15000;;777777
311219;15000;;777777
311220;15000;;777777
311221;15000;;777777
311222;15000;;777777
311223;15000;;777777
311224;23600;;777777
311225;23600;;777777
311226;23600;;777777
311227;23600;;777777
311228;23600;;777777
311229;23600;;777777
311230;36500;;777777
311231;36500;;777777
311232;36500;;777777
311233;36500;;777777
311234;36500;;777777
311235;36500;;777777
311236;52300;;777777
311237;52300;;777777
311238;52300;;777777
311239;52300;;777777
311240;52300;;777777
311241;52300;;777777
311242;71700;;777777
311243;71700;;777777
311244;71700;;777777
311245;71700;;777777
311246;71700;;777777
311247;71700;;777777
311248;97200;;777777
311249;97200;;777777
311250;97200;;777777
311251;97200;;777777
311252;97200;;777777
311253;97200;;777777
311254;107200;;777777
311255;107200;;777777
311256;107200;;777777
311257;107200;;777777
311258;107200;;777777
311259;107200;;777777
311260;121400;;777777
311261;121400;;777777
311262;121400;;777777
311263;121400;;777777
311264;121400;;777777
311265;121400;;777777
311266;151900;;777777
311267;151900;;777777
311268;151900;;777777
311269;151900;;777777
311270;151900;;777777
311271;151900;;777777
311272;174000;;777777
311273;174000;;777777
311274;174000;;777777
311275;174000;;777777
311276;174000;;777777
311277;174000;;777777
311278;31300;;777777
311279;31300;;777777
311280;31300;;777777
311281;31300;;777777
311282;31300;;777777
311283;31300;;777777
311284;46700;;777777
311285;46700;;777777
311286;46700;;777777
311287;46700;;777777
311288;46700;;777777
311289;46700;;777777
311290;31300;;777777
311291;31300;;777777
311292;31300;;777777
311293;31300;;777777
311294;31300;;777777
311295;31300;;777777
311296;46700;;777777
311297;46700;;777777
311298;46700;;777777
311299;46700;;777777
311300;46700;;777777
311301;46700;;777777
311302;26400;;777777
311303;26400;;777777
311304;26400;;777777
311305;26400;;777777
311306;26400;;777777
311307;26400;;777777
311308;40000;;777777
311309;40000;;777777
311310;40000;;777777
311311;40000;;777777
311312;40000;;777777
311313;40000;;777777
311314;57100;;777777
311315;57100;;777777
311316;57100;;777777
311317;57100;;777777
311318;57100;;777777
311319;57100;;777777
311320;71700;;777777
311321;71700;;777777
311322;71700;;777777
311323;71700;;777777
311324;71700;;777777
311325;71700;;777777
311326;22000;;777777
311327;22000;;777777
311328;22000;;777777
311329;22000;;777777
311330;22000;;777777
311331;22000;;777777
311332;34600;;777777
311333;34600;;777777
311334;34600;;777777
311335;34600;;777777
311336;34600;;777777
311337;34600;;777777
311338;45300;;777777
311339;45300;;777777
311340;45300;;777777
311341;45300;;777777
311342;45300;;777777
311343;45300;;777777
311344;56400;;777777
311345;56400;;777777
311346;56400;;777777
311347;56400;;777777
311348;56400;;777777
311349;56400;;777777
311350;15700;;777777
311351;15700;;777777
311352;15700;;777777
311353;15700;;777777
311354;15700;;777777
311355;15700;;777777
311356;20600;;777777
311357;20600;;777777
311358;20600;;777777
311359;20600;;777777
311360;20600;;777777
311361;20600;;777777
311386;15400;;777777
311387;15400;;777777
311388;15400;;777777
311389;15400;;777777
311390;15400;;777777
311391;15400;;777777
311392;20000;;777777
311393;20000;;777777
311394;20000;;777777
311395;20000;;777777
311396;20000;;777777
311397;20000;;777777
311398;44100;;777777
311399;44100;;777777
311400;44100;;777777
311401;44100;;777777
311402;44100;;777777
311403;44100;;777777
311404;12300;;777777
311405;12300;;777777
311406;12300;;777777
311407;12300;;777777
311408;12300;;777777
311409;12300;;777777
311410;15400;;777777
311411;15400;;777777
311412;15400;;777777
311413;15400;;777777
311414;15400;;777777
311415;15400;;777777
311416;20300;;777777
311417;20300;;777777
311418;20300;;777777
311419;20300;;777777
311420;20300;;777777
311421;20300;;777777
311422;24500;;777777
311423;24500;;777777
311424;24500;;777777
311425;24500;;777777
311426;24500;;777777
311427;24500;;777777
311428;30200;;777777
311429;30200;;777777
311430;30200;;777777
311431;30200;;777777
311432;30200;;777777
311433;30200;;777777
311434;40200;;777777
311435;40200;;777777
311436;40200;;777777
311437;40200;;777777
311438;40200;;777777
311439;40200;;777777
311440;43500;;777777
311441;43500;;777777
311442;43500;;777777
311443;43500;;777777
311444;43500;;777777
311445;43500;;777777
311446;54600;;777777
311447;54600;;777777
311448;54600;;777777
311449;54600;;777777
311450;54600;;777777
311451;54600;;777777
311452;71700;;777777
311453;71700;;777777
311454;71700;;777777
311455;71700;;777777
311456;71700;;777777
311457;71700;;777777
311458;81900;;777777
311459;81900;;777777
311460;81900;;777777
311461;81900;;777777
311462;81900;;777777
311463;81900;;777777
311464;91500;;777777
311465;91500;;777777
311466;91500;;777777
311467;91500;;777777
311468;91500;;777777
311469;91500;;777777
311470;106200;;777777
311471;106200;;777777
311472;106200;;777777
311473;106200;;777777
311474;106200;;777777
311475;106200;;777777
311476;125200;;777777
311477;125200;;777777
311478;125200;;777777
311479;125200;;777777
311480;125200;;777777
311481;125200;;777777
311482;22800;;777777
311483;22800;;777777
311484;22800;;777777
311485;22800;;777777
311486;22800;;777777
311487;22800;;777777
311488;34600;;777777
311489;34600;;777777
311490;34600;;777777
311491;34600;;777777
311492;34600;;777777
311493;34600;;777777
311494;47800;;777777
311495;47800;;777777
311496;47800;;777777
311497;47800;;777777
311498;47800;;777777
311499;47800;;777777
311500;61000;;777777
311501;61000;;777777
311502;61000;;777777
311503;61000;;777777
311504;61000;;777777
311505;61000;;777777
311735;18800;;777777
311736;18800;;777777
311737;18800;;777777
311738;18800;;777777
311739;18800;;777777
311740;18800;;777777
311741;34900;;777777
311742;34900;;777777
311743;34900;;777777
311744;34900;;777777
311745;34900;;777777
311746;34900;;777777
311747;43700;;777777
311748;43700;;777777
311749;43700;;777777
311750;43700;;777777
311751;43700;;777777
311752;43700;;777777
311753;39900;;777777
311754;39900;;777777
311755;39900;;777777
311756;39900;;777777
311757;39900;;777777
311758;39900;;777777
311759;54100;;777777
311760;54100;;777777
311761;54100;;777777
311762;54100;;777777
311763;54100;;777777
311764;54100;;777777
311765;71000;;777777
311766;71000;;777777
311767;71000;;777777
311768;71000;;777777
311769;71000;;777777
311770;71000;;777777
311771;23300;;777777
311772;23300;;777777
311773;23300;;777777
311774;23300;;777777
311775;23300;;777777
311776;23300;;777777
311777;50100;;777777
311778;50100;;777777
311779;50100;;777777
311780;50100;;777777
311781;50100;;777777
311782;50100;;777777
311783;99400;;777777
311784;99400;;777777
311785;99400;;777777
311786;99400;;777777
311787;99400;;777777
311788;99400;;777777
311789;10800;;777777
311790;10800;;777777
311791;10800;;777777
311792;10800;;777777
311793;10800;;777777
311794;10800;;777777
311795;13125;;777777
311796;13125;;777777
311797;13125;;777777
311798;13125;;777777
311799;13125;;777777
311800;13125;;777777
311801;15825;;777777
311802;15825;;777777
311803;15825;;777777
311805;15825;;777777
311806;18300;;777777
311807;18300;;777777
311808;18300;;777777
311809;18300;;777777
311810;18300;;777777
311811;18300;;777777
311812;22950;;777777
311813;22950;;777777
311814;22950;;777777
311815;22950;;777777
311816;22950;;777777
311817;25725;;777777
311818;25725;;777777
311819;25725;;777777
311820;25725;;777777
311821;25725;;777777
311822;25725;;777777
311823;28575;;777777
311824;28575;;777777
311825;28575;;777777
311826;28575;;777777
311827;28575;;777777
311828;28575;;777777
311829;28575;;777777
311830;28575;;777777
311831;28575;;777777
311832;28575;;777777
311833;39675;;777777
311834;39675;;777777
311835;39675;;777777
311836;39675;;777777
311837;39675;;777777
311838;39675;;777777
311839;44400;;777777
311840;44400;;777777
311841;44400;;777777
311842;44400;;777777
311843;44400;;777777
311844;44400;;777777
311845;47700;;777777
311846;47700;;777777
311847;47700;;777777
311848;47700;;777777
311849;47700;;777777
311850;47700;;777777
311851;55350;;777777
311852;55350;;777777
311853;55350;;777777
311854;55350;;777777
311855;55350;;777777
311856;55350;;777777
311857;62175;;777777
311858;62175;;777777
311859;62175;;777777
311860;62175;;777777
311861;62175;;777777
311862;62175;;777777
311863;8900;;777777
311864;8900;;777777
311865;8900;;777777
311866;8900;;777777
311867;8900;;777777
311868;8900;;777777
311869;10600;;777777
311870;10600;;777777
311871;10600;;777777
311872;10600;;777777
311873;10600;;777777
311874;10600;;777777
311875;12400;;777777
311876;12400;;777777
311877;12400;;777777
311878;12400;;777777
311879;12400;;777777
311880;12400;;777777
311881;15400;;777777
311882;15400;;777777
311883;15400;;777777
311884;15400;;777777
311885;15400;;777777
311886;15400;;777777
311887;17200;;777777
311888;17200;;777777
311889;17200;;777777
311890;17200;;777777
311891;17200;;777777
311892;17200;;777777
311893;19100;;777777
311894;19100;;777777
311895;19100;;777777
311896;19100;;777777
311897;19100;;777777
311898;19100;;777777
311899;21100;;777777
311900;21100;;777777
311901;21100;;777777
311902;21100;;777777
311903;21100;;777777
311904;21100;;777777
311905;24400;;777777
311906;24400;;777777
311907;24400;;777777
311908;24400;;777777
311909;24400;;777777
311910;24400;;777777
311911;29600;;777777
311912;29600;;777777
311913;29600;;777777
311914;29600;;777777
311915;29600;;777777
311916;29600;;777777
311917;31800;;777777
311918;31800;;777777
311919;31800;;777777
311920;31800;;777777
311921;31800;;777777
311922;31800;;777777
311923;34600;;777777
311924;34600;;777777
311925;34600;;777777
311926;34600;;777777
311927;34600;;777777
311928;34600;;777777
311929;39200;;777777
311930;39200;;777777
311931;39200;;777777
311932;39200;;777777
311933;39200;;777777
311934;39200;;777777
311935;43800;;777777
311936;43800;;777777
311937;43800;;777777
311938;43800;;777777
311939;43800;;777777
311940;43800;;777777
311941;10275;;777777
311942;10275;;777777
311943;10275;;777777
311944;10275;;777777
311945;10275;;777777
311946;13050;;777777
311948;13050;;777777
311949;13050;;777777
311951;13050;;777777
311952;15675;;777777
311953;15675;;777777
311954;15675;;777777
311955;15675;;777777
311956;15675;;777777
311957;20850;;777777
311958;20850;;777777
311959;20850;;777777
311960;20850;;777777
311961;20850;;777777
311962;20850;;777777
311963;24225;;777777
311964;24225;;777777
311965;24225;;777777
311967;24225;;777777
311968;28200;;777777
311969;28200;;777777
311970;28200;;777777
311971;28200;;777777
311972;28200;;777777
311973;28200;;777777
311974;34275;;777777
311975;34275;;777777
311976;34275;;777777
311977;34275;;777777
311978;34275;;777777
311979;34275;;777777
311980;44850;;777777
311981;44850;;777777
311982;44850;;777777
311983;44850;;777777
311984;44850;;777777
311985;44850;;777777
311986;61725;;777777
311987;61725;;777777
311988;61725;;777777
311989;61725;;777777
311990;61725;;777777
311991;61725;;777777
311992;68250;;777777
311993;68250;;777777
311994;68250;;777777
311995;68250;;777777
311996;68250;;777777
311997;68250;;777777
311998;77775;;777777
311999;77775;;777777
312000;77775;;777777
312001;77775;;777777
312002;77775;;777777
312003;77775;;777777
312004;95550;;777777
312005;95550;;777777
312006;95550;;777777
312007;95550;;777777
312008;95550;;777777
312009;95550;;777777
312010;116550;;777777
312011;116550;;777777
312012;116550;;777777
312013;116550;;777777
312014;116550;;777777
312015;116550;;777777
312016;17400;;777777
312017;17400;;777777
312018;17400;;777777
312019;17400;;777777
312020;17400;;777777
312021;17400;;777777
312022;26600;;777777
312023;26600;;777777
312024;26600;;777777
312025;26600;;777777
312026;26600;;777777
312027;26600;;777777
312028;35400;;777777
312029;35400;;777777
312030;35400;;777777
312031;35400;;777777
312032;35400;;777777
312033;35400;;777777
312034;44200;;777777
312035;44200;;777777
312036;44200;;777777
312037;44200;;777777
312038;44200;;777777
312039;44200;;777777
312040;60400;;777777
312041;60400;;777777
312042;60400;;777777
312043;60400;;777777
312044;60400;;777777
312045;60400;;777777
312046;17800;;777777
312047;17800;;777777
312048;17800;;777777
312049;17800;;777777
312050;17800;;777777
312051;17800;;777777
312052;24200;;777777
312053;24200;;777777
312054;24200;;777777
312055;24200;;777777
312056;24200;;777777
312057;24200;;777777
312058;34100;;777777
312059;34100;;777777
